"","1553808_a_at","1554679_a_at","1556395_at","1559477_s_at","201110_s_at","201427_s_at","201669_s_at","202118_s_at","202119_s_at","202760_s_at","202887_s_at","202890_at","203372_s_at","203373_at","203523_at","203680_at","203741_s_at","203948_s_at","203949_at","204069_at","204082_at","204885_s_at","205237_at","205453_at","205528_s_at","205529_s_at","205608_s_at","205609_at","205612_at","205767_at","205844_at","205898_at","206135_at","206310_at","206471_s_at","206478_at","206494_s_at","206622_at","206871_at","206940_s_at","208029_s_at","208791_at","208792_s_at","209392_at","209555_s_at","209960_at","210145_at","210755_at","210997_at","211341_at","211597_s_at","212070_at","212192_at","212314_at","212386_at","213056_at","213110_s_at","213150_at","213241_at","213844_at","214039_s_at","214146_s_at","215646_s_at","217800_s_at","217853_at","217963_s_at","217975_at","219890_at","222717_at","223044_at","223204_at","224596_at","225512_at","226545_at","226694_at","227236_at","227856_at","228365_at","228372_at","228708_at","228766_at","228827_at","228904_at","235046_at","235521_at","236738_at","238778_at","risk","Status","Time","grup"
"GSM159062.CEL.gz",8.92639537776561,8.47975476881287,4.82908914413267,8.66005215973619,7.53609285756623,8.3378448302665,8.19315631922562,10.7833542992296,10.4275317707727,9.03883745598253,9.93280519230665,9.87917175632058,9.20988395732776,9.73392025890768,10.5616250980532,10.1783610080613,10.714822119344,11.815659522824,12.0813261320434,9.36307957918414,9.42106562936436,5.63008288162839,9.28989703944652,10.3639275996757,4.54650758979862,5.17868289503294,11.1534087457602,11.8390186362908,9.23623394054531,5.97679015281647,9.64263373135679,11.5862755690133,4.8314264329149,12.7175077341532,8.83659890328962,11.0663192329525,9.62943737587071,8.78186683703349,6.85617713178585,5.23352652456989,9.03445494524065,9.41774842885369,8.93041511195265,7.50842218933617,9.92709207466267,6.00921374090047,6.89306824798457,5.30503224369632,5.13679676076591,5.01086785323621,10.4682994059789,10.9100935687054,8.82756384065867,9.9718665532496,10.3173923560726,8.50473339998543,8.00363340236795,9.75601195614078,10.0972517297505,9.31026089693313,10.26835783337,12.3619897583598,9.36865673856827,11.2174464813583,8.52412713231173,10.4205943131484,8.59486274866473,6.78923378563943,8.87740551098828,11.8737604471227,7.88471219088967,10.2297395958561,10.1107840145985,7.8204642619882,9.19456399477172,8.78949698701434,8.72841252269408,7.51852420563311,7.47139234195465,11.4403992808872,10.5065655637492,5.57217607569223,11.6310315860649,10.0601865025592,8.72823141966678,7.71775099867815,8.11065263749103,0,1,"27","PP"
"GSM159069.CEL.gz",7.36602733548271,9.62151705643285,5.44733994924456,8.48154234996981,8.98271912446903,10.9181331103965,10.9111365731375,10.2953038796696,10.4144880202091,8.43012429836599,11.5026907726699,9.86341941640871,8.16296048865907,9.45012789728152,10.6648571877628,9.84962820606343,10.2171411597701,13.6099109111127,13.9061559708776,9.13057552762672,8.84643401289278,5.44281811660857,11.4331152063666,8.91351429296255,4.58687555473564,5.14995396446755,10.884624154092,11.4294844106549,7.95562848337672,11.8708972068951,8.42358323337363,10.694088992973,4.88158767060388,9.67377743998301,8.07799540432416,9.71352858359326,7.77929156451656,8.03370733732251,12.0827687822883,5.30382225489689,10.9101414991156,8.53701486961542,8.29439169185592,8.88229206094054,11.3303471455276,8.73025871773119,6.73213666956676,7.08586373721151,5.73110238251803,5.08144340813738,8.89694848856956,10.7938358386626,10.2032226961158,9.17063337414024,10.1304730663386,9.29427433200084,5.59403804761874,9.03583268367666,9.29611295617489,9.23743882608614,11.9044259641457,6.46184880166933,10.6376017463502,10.3660490336571,9.57001673587349,11.2009524887547,10.3469616705459,8.02266528355677,8.04893345699733,11.7315370224727,9.56839373677234,10.1110313637935,8.7304644767219,8.76350739932487,8.5147183168417,9.26344796800907,8.90462823332781,7.94293553328056,7.41283824871121,8.98533134855986,11.5430029262428,5.61276677470006,9.18704281586141,7.36509279843917,8.3083458364172,7.93811307875105,8.18938333725409,0,1,"93","PP"
"GSM159071.CEL.gz",6.09711133933463,7.71865748650454,4.65673508635354,8.13341672817394,4.59351696190573,5.26154490143601,8.54467633458749,10.7353156176499,10.7566781400294,10.3337469211704,11.422550146156,8.11794329653412,10.478980569519,10.9135249128822,10.4652967330514,9.32372435534361,9.39510272602876,9.98089625414353,10.3697607337005,8.28966889641677,9.10900584526729,5.85620809082552,9.23156778133957,8.26675203239518,4.77558759555696,5.1623047634433,7.25608207867393,6.11573701129735,5.36769329930494,5.33875330037037,5.83787807871937,11.3329520822636,4.90580157396449,7.42889354291111,7.68167199573806,8.87206267664132,7.20191200350563,8.32612850756787,6.43908828412002,9.57957340833107,8.32324234031321,7.56711198264126,7.52522240829101,5.72957198172582,9.33096383668072,7.77284965177176,4.79312250401574,7.67761350959743,5.65672565030896,9.14542609566687,7.38692937315414,10.5583813833182,7.83845469882415,8.8609001344162,11.2939419607662,9.9241038478141,5.28312625137497,8.31996066978857,8.89233396797352,6.83128009962278,9.43948247041102,8.96588148525931,7.29311271290397,9.2221206066086,8.56005774209033,7.99024869489953,6.10123914714703,5.28337660902675,5.67291512245259,8.48946448935224,5.57093353439893,10.6715631190447,7.44316665020324,10.3231558768276,10.6890791492168,6.18144147731182,9.51949207385584,5.38903788855017,6.94733894014392,7.2965920721681,8.50204583586221,5.45612692157713,6.58980962165039,6.50743089268124,5.99694375607766,5.27817139350438,6.70270278601053,0,1,"25","PP"
"GSM159087.CEL.gz",5.44206254142756,6.55460500076669,4.71519197420424,8.18605706157403,7.03754774747085,5.53132008276581,12.379161874193,8.53518863609936,8.76056188687606,8.184681003242,9.53707897775007,8.04679639958015,6.00832134270649,6.80239577622353,8.11640934009561,10.2152601337889,10.5578315619015,8.15617664097055,8.59089449048374,8.73309547382162,10.2010387636441,9.47592414444823,11.4617298164356,10.3563128149757,5.15085067110713,5.29960372092143,6.84929532919086,6.58073704361155,5.11481010772733,9.99434989324725,8.04482175512764,12.7325427800265,5.46813258519271,6.76407493860715,7.26520803477383,7.3959974335088,6.33764100685447,8.58840912727899,13.4257700190479,5.64112725780395,8.00437483441812,9.91778960618515,9.43384051369883,8.19840984873913,12.3212801753753,9.76304672427104,9.23563507160016,7.85026653490072,7.2162942530782,6.74846725927952,7.01990902074128,8.75259947466689,11.4577755846828,9.61471927164442,5.35940893826425,6.45327873592544,5.59362904081086,11.391544507757,8.96563248328536,8.28496141081349,6.33966809134594,6.23399996104579,12.5192500334361,11.7051526628159,10.2453356533607,7.51345252727443,5.88865399680379,5.64902485647695,5.92014925550241,10.9943053081885,11.5436631903421,13.0877183701355,7.62509814028447,6.31103363995899,9.00670254613657,9.35967264407316,8.1547549065464,8.52036435996479,7.22866903114276,10.5756276471208,12.6550977131859,5.72123053833743,11.0132291480785,5.27203709931682,8.06964298027197,6.02244096628994,9.03444385982176,0,1,"359","PP"
"GSM159099.CEL.gz",5.8087770907729,11.0771851456611,4.55810135064527,8.49576847304663,10.7888336950915,11.557714494449,10.9576572627281,10.3384309040867,10.7543528433859,5.98908086134426,12.0085836473219,11.2776629987425,10.9340622931398,11.3944802048889,10.254970579878,10.526011395676,9.88521223670119,11.2950598072541,11.9450939182448,9.00857350482811,8.54674615722601,5.89910634847877,7.84923585093431,9.91517279931994,4.83996853040901,4.80588756644026,11.5039289050929,12.4449025748141,11.2922361862273,7.99362486658244,11.3895553487171,7.34761349374304,4.84498483604846,11.5377245113106,8.4278463105488,12.1659341432821,10.0828747551267,10.0551182587944,10.7676910091188,5.17990751485422,11.7175730223291,9.70828541410967,9.37374140954495,5.88020997138776,9.6655190067736,5.72511609609015,8.0556485160938,4.7819462038489,5.14982340890054,5.97047868253147,10.9449545176009,11.9590748238847,7.59244295153865,10.14101555966,10.7029765686632,9.57032853811966,5.17235584516096,9.05519735046171,10.1398954604934,7.07098099967916,12.6227704710867,13.0815914186391,8.58407462047146,11.741376396563,9.40906870482467,12.3581474775034,10.9466039682948,5.6182752700583,11.2061218975819,11.7504298364577,7.07107830391462,11.2013461069448,8.51436738327075,10.5266052717765,6.62685414941786,8.47962018945995,10.2988475503403,7.60091106629891,6.45482866891314,11.1781256903821,10.6622745702667,5.57118806798943,9.06664325400585,10.310599656358,7.41767416451464,9.90031796723935,7.18353653482767,0,1,"274","PP"
"GSM159102.CEL.gz",5.16026396467824,11.2635982271192,6.41261331084084,8.18077457979171,6.08121931572436,5.16041499023909,8.13434355715792,6.82267085479424,7.34312362907555,10.1506977628171,10.3286766708833,8.03701437802906,6.73866676232553,8.01647411400693,10.6955661580677,10.868699706721,10.3250395568833,9.52709376056536,10.4856545148516,7.66092556720934,6.5479784232397,6.1269567157851,9.66636338667174,7.65544074638528,5.15313318037692,5.11829063583992,8.95698178284762,9.70660795374366,7.94490740290417,5.43786894618334,6.44960188139536,10.5634477637672,5.2927661448877,11.6047755446616,7.67809437979823,10.8685839537793,11.0974142757749,8.44196473659599,6.28146220246898,8.00666228534385,12.1644063109022,11.2216429569577,10.8424335491952,6.12132139121366,7.53103356168324,5.98715765001908,5.90243718348613,5.04229412639933,5.64439073302831,8.00666228534386,9.47355524806814,11.5556815523496,7.97208207351119,7.65747809816714,9.70870992705074,5.61787114092006,5.23196767106738,10.2203029392632,9.41796754314188,10.006797223336,13.2592710426035,13.1620837677681,8.14399786470498,9.68826720705478,9.25451803525879,10.1186035599137,5.90640810154029,5.85444404883838,10.1225628329876,11.4604916614008,6.35491399409287,11.2799856609851,6.8799726308043,5.63043305947713,10.860426370056,9.94221722916975,6.27570748213239,5.35900057716651,7.0730756582403,11.7217015318271,6.34763252725389,5.88214007239843,6.52984751889644,6.66121910720044,9.19737930567204,6.4563444666794,5.38529186038104,0,1,"288","PP"
"GSM159117.CEL.gz",5.16756251012778,7.95025658993623,4.69528650270146,10.4392980692619,6.0096239019854,9.44735771923166,11.2943680420378,9.61616185370286,9.56971467045623,6.35992770059988,10.2599263125454,9.83266413331166,12.516988393753,12.850325931133,11.0863116683255,10.5147975827883,9.74865744908267,12.5276574034063,12.8430544937667,10.8158731720711,11.7408780283477,5.75198212684667,12.957336567122,8.31526498129995,4.77570759877322,5.23075250271682,8.53728883689366,8.39154821971954,6.35596905827436,12.8179523861504,6.99933254996101,9.90822897938508,4.79357520954193,11.2191762255656,6.89218555479256,8.51423979850652,8.0028224276927,8.27579525804295,13.2323621393921,5.48680359713531,8.77334749708745,10.6550333108953,10.3403920075607,5.96225437170418,10.4716166758894,6.21126834296289,7.8681018698659,5.94415491050866,5.44910727156362,5.10961043025052,8.65431743492916,8.1561762412487,10.2454849891754,9.06152627581309,6.86058167320301,6.43531452600538,5.45601573413117,11.9367911551467,7.84803603209272,11.768506659612,9.45546629445112,6.91096889811809,11.5863328252927,11.1849919892039,8.84216858218126,11.7142390102635,10.003541171624,9.1377204156405,6.42677039519044,10.2334291329181,6.79277479957947,10.7091284080044,8.16777457856883,9.96045599820342,5.89534850696589,10.7417621681885,6.19147843230913,7.97195045370412,6.34985588322326,8.92224445783377,10.1097190161257,5.74973179735132,6.37777803540425,7.64060966140444,10.578150854025,10.1327436254941,8.15530081522325,0,1,"22","PP"
"GSM159126.CEL.gz",4.94684092986849,9.54213239972869,6.67011701693573,7.3002604183435,6.42540568355772,8.82107549562471,10.9383779049051,9.36565232857336,9.33300000472511,10.9700064771972,10.9531702057087,10.8162131659197,9.5369665448345,10.1220425788388,10.9574243297254,9.37482581176823,11.1702646570047,12.7717896940484,13.210496277774,7.50448718462557,9.16560569733296,6.22014258872422,6.79589594043488,8.14482819377416,4.68602449197432,5.62960811769222,10.7983527892845,11.7760849376329,8.65986693814759,6.61844356833496,5.61418089436837,8.82467521384592,6.89926768560457,11.1377403110854,8.67973763820337,10.4904936198826,9.58270364606041,10.4272921915551,9.35912776126205,5.40365689653283,10.8814008608678,7.39928630145781,7.45339430137909,6.39178033478924,7.53035144873325,5.69605101566536,7.75625232776842,5.88279460578105,5.0398962946681,4.84685468155967,9.76501657666482,10.2438126734144,5.72313797564927,6.96792090994518,9.11988166211138,8.64406180815379,5.19316682429146,9.47971672085314,10.0324391795784,8.99621070057577,11.7301006262113,8.57337290631406,5.97159284993412,9.58334796255924,9.14840051419987,10.9599863000408,8.97804342591562,5.36845188321245,8.47037112432387,12.609311862034,5.10290531415756,11.0149460584755,7.30812223603959,8.0421948589685,11.6631929141622,10.5368155488966,8.93562409433851,6.05996818351011,8.29313409024454,11.0002201096011,8.42838883943611,5.50676076631688,6.29310745332717,6.89244341626367,7.86143488081083,5.29679559519066,5.42136421869632,0,1,"19","PP"
"GSM159134.CEL.gz",5.62634307371946,9.60857563790853,4.79494284321102,8.0036289265005,5.24474431575689,9.29785679294466,5.78281920920793,7.33522643829172,7.37072504186161,10.1563249008625,8.18443164918702,7.91720842343374,5.7674486940743,5.87590345414847,10.0671154358489,8.30621890317563,9.74116683660196,8.45941565687933,9.28440566561624,7.9772634257063,11.7043292423051,6.52144733345737,7.07025844648313,7.13098655245357,5.32023530416996,5.08419444538608,8.66590238535901,9.37829083489641,7.36370828788328,5.50244067661273,6.29897568717117,6.88457860068612,11.9343109708533,11.0120483640553,6.49983421924616,12.8791729905005,7.34510631319134,8.07156521328254,6.50710648644417,5.34146600308748,10.3655222087227,8.09848327939662,8.15825090173084,6.22936620809899,5.93728465163418,6.05366492481596,5.21189362436011,5.32599289760087,5.43344331341826,6.7763429061541,8.01198385112872,11.1811950156517,7.43443502400366,6.1420002880022,9.36575310795407,4.95792032296561,5.24004352043075,9.68246618955347,8.13051837062352,8.01005861234304,11.4529167794158,6.9119988688642,5.82672907514321,9.68691100949394,7.272638447954,7.28211344267849,6.00714492568729,5.83312241433336,6.30192080564283,9.85523222543401,5.24401619098595,6.74137644358265,6.40148404487436,9.00302884150872,10.9770659342315,9.18059344092809,5.20636540720864,4.99590478250862,7.1516534163811,10.7886951287255,5.59111710945264,5.8097476784994,6.50817655475625,6.0308309076853,7.78607898696311,5.86957469558716,6.05830069096938,0,1,"296","PP"
"GSM159139.CEL.gz",8.42385279638004,8.31173979897809,6.39891631078111,9.76149025268093,6.28512025488964,12.2977083735927,11.7643226627039,9.24997012922334,9.39070823828219,8.24731852132877,10.8082583114958,9.62935027609295,8.99750106776883,9.89938303351073,10.1700337398111,11.066817461585,9.87619931602065,13.6358198461012,13.859600566257,9.9564200308014,9.44110098285494,5.57290282533375,9.39939969553868,10.233349805742,4.80096264580604,5.48661141129637,8.72694964633179,9.43546103205308,8.08588908010165,12.4531802548713,6.08852584513056,7.40025239118761,5.18745798691408,10.7216473544275,6.82788893733892,10.0718324076308,8.07192168708842,8.62546774431097,12.8412063241499,5.80083567915145,9.36623502816596,9.09132592672697,8.78050337790227,6.93788385279468,11.2399429404863,7.89101861041392,7.8460122600884,7.4864847959891,5.70205441737548,5.64504727783416,9.90177322338809,9.63605873843755,8.77644753106411,9.01329145869938,9.20363453564907,8.10881772502892,9.93633861411658,10.3010908479252,8.1831970246135,9.83831812811301,10.1061749011658,9.94719391633689,10.3445440207773,10.8286178004025,9.43254677217211,10.4991031689072,9.56958935392643,7.67822606425712,7.84371114688244,11.1984181510435,8.929650052241,10.4218490789407,8.52612195289541,8.03943512375638,9.16971729781121,8.3178123761661,8.29915703648247,9.17330889449244,7.28453699839858,8.20207910250093,10.7070108063949,6.02874341807092,10.7317016145736,7.05348280219452,8.55824458956145,8.49785640155106,7.58750868970357,0,1,"142","PP"
"GSM159144.CEL.gz",5.95512310986882,9.61037738291813,6.49124612925194,9.25923641773979,9.66863647508241,9.83655039620447,10.4488876243634,9.94554982249269,9.95114383370601,7.38194839947542,10.5563119401228,8.81148365632004,7.86028835521238,9.19591496577464,10.5040281120711,10.6794700812261,9.75171204569843,9.1478631643054,9.83628966667915,10.0438091829779,8.4961005915651,5.36670564384413,10.3703066358104,9.52914482405833,4.64125359347111,5.29468540269877,9.76689784070588,10.1770247937057,8.64578283793647,9.17682014844094,8.46077324009365,10.9850504770105,5.13631829993721,9.16538828421111,8.34970391609924,9.19207073031123,11.2573755500139,7.81861722964231,11.0940548971926,5.04431458642845,10.478574124839,10.8271326881724,10.9851231145885,7.61016182294344,9.05036824504093,5.59204255138056,6.13100813262192,6.04884878470227,5.52530400906758,5.11934902782614,9.59592864019652,10.803612548761,7.46160966960018,9.4197008578746,8.25950914089436,8.70832520606596,7.89928895971334,7.96061670118885,9.10826087329722,9.26078297462164,11.9061614586802,13.6309294792404,6.23809984126512,9.92661623029604,7.90735014713088,11.7144232496832,10.1243452977877,8.45559051413892,11.61243594864,12.1006531248796,6.3453830524201,10.4499336116119,8.9649388740605,7.69736756099883,8.00706291206647,9.91422668226523,7.90497204211827,7.73977559699404,9.04851680996948,10.8278905459692,7.44594437628475,5.6899487256865,8.54857989670793,7.52385410327443,7.02140833936237,7.3388950025211,8.34808149652889,0,1,"122","PP"
"GSM159146.CEL.gz",5.34630641466008,7.57283716302229,4.77176141460524,8.22430445646247,4.92104623254886,5.64569195639663,6.73068977558968,10.2048417579824,10.3844572511335,10.1749958609486,11.2841542887115,9.39345787109363,8.79523634887393,9.87900799095073,11.8122444091789,9.22002832380779,11.249777270386,7.24702796886559,8.37926221288144,8.75668461393656,9.77378009957952,5.48418637344609,10.7927983684911,10.0308457555225,4.45895046584659,5.14904752013985,8.66347231759793,9.14086890051097,10.0010065245612,6.07187552600767,9.70096964957933,10.0605508933038,5.94968887796529,10.2907233516278,9.11683252717144,8.59582662833379,5.59344593181125,8.12982067710885,9.35898515584014,5.58955870051529,8.38436992931191,8.30241490026012,8.16718427791008,7.19960030455379,9.04832369174244,10.7190719439661,8.63315022485591,10.7151139115348,9.59201012004723,4.79020129189032,11.9432679777379,8.68790287476037,11.2841785944939,8.7088603101952,11.3562079993424,8.11328008945082,5.14639415282303,9.66421324400759,10.2653319312513,9.00882810566861,8.90758551026867,7.51104375615358,12.7169776792427,11.4317810947094,10.4356125246031,8.81328434434528,7.74683025015724,6.98348817226247,8.05121957675172,9.3947478203,8.55137337154441,10.5184106678437,9.12636551984079,9.96309982190558,10.8966611175578,7.97526407551522,9.52141220034269,9.26822013977435,9.96765792889865,10.175070917763,9.66402328147239,5.32177682719321,8.87984306890263,10.3824667298901,8.31911262707917,5.16999973775236,6.0338072949805,0,1,"45","PP"
"GSM159152.CEL.gz",5.06409180093035,8.81808096234995,8.77826487845093,10.6333114961267,6.00788363530402,10.1982140708673,11.5949795920036,9.52550712395153,9.59584380608439,6.94627013956474,8.42159847481204,8.12358049175579,11.5583570388474,12.2002648177956,9.39156423415868,8.56746175252602,9.71464019015182,12.7783538203001,13.0805510658127,11.1412648615517,11.9272842441247,6.9331433184423,12.0132530579699,7.71578926970197,4.59289577131886,5.04325031931917,9.49667265733262,10.4142666381327,11.5781987546981,11.4908366171001,5.62457163418859,9.86366925236775,5.02942866367035,11.4670680537627,7.14691809951991,8.90344114724196,7.74012661434868,8.25792206353851,14.2090747963005,5.32130241742899,9.72299316797602,9.8901706776701,9.78082369969676,5.8664231885546,8.58667187233757,5.27258277401482,8.40892582920238,5.26342815422848,5.09917934375185,4.7936992070793,9.55391892934526,8.8547931809913,9.63043672823626,8.51169028185681,7.10826127862251,7.09619991792644,8.05016798265422,10.2643581254798,7.79798030170927,9.33528391361284,10.6826487394731,7.56556505845208,7.41008302749246,10.3922629310718,9.35884733005758,9.82426591233534,8.86364891995785,8.39192798286401,6.90812787158346,10.7384300189076,5.55991409008867,11.527200854066,8.58787929763855,5.87197498326006,7.55855458687533,7.25186783374575,8.09964643208972,7.38245420434991,6.58297390401747,9.05527172018903,8.56405783165734,5.60133443266072,6.45740875451504,5.11817703558003,8.98408047100632,5.8708576074656,8.79781397904435,0,1,"361","PP"
"GSM159163.CEL.gz",9.09172761827734,9.93688095288134,4.46518620405461,9.70138944926999,5.46077297895784,10.3898069724891,10.7898041260896,10.4437787950311,10.5327367626717,9.14331136469183,10.2295774886203,10.5380979425489,8.92146350359993,9.81166477424518,11.5736579974033,9.32363103303106,10.5044385309017,12.7665042448796,13.1202904454924,10.4832534375402,9.67811675587144,5.58259843039045,10.1869744316211,9.56814679699797,4.69517107190471,4.94230080117214,11.3153890085283,11.8280875775115,8.91423947712548,7.31072043162901,10.9502768178834,11.0528739175603,4.94224361597077,11.8221226379706,8.02205554976273,11.2091542223324,8.26787257392099,8.15635367901019,11.3607281854817,4.98556873996325,10.718925315129,8.70081801853655,8.61699237806145,9.14447464076552,7.251864624446,8.98151193251282,8.25750368095682,8.59555999855293,6.74483262891829,5.74681895635509,11.0140127147148,10.835295181175,9.95639677775612,9.77397327212107,10.1145767852282,9.77886432018698,5.20396979776276,9.32229911309314,9.16454599338055,9.10154711121481,11.686921158517,11.767713308687,8.4404740702123,10.9638820199834,9.35573044736095,11.7419751170159,10.4294637729912,7.5210273928648,9.66852559906977,11.3460046977435,10.2988792089368,10.5304144709415,9.57352080719464,10.0297104259427,9.67846256610048,10.7416954961029,9.83000703283736,9.19172341481529,9.30035669063776,9.30951117932131,7.29289064928426,5.27029595294883,10.0919943673889,7.98994588410899,8.33862306990285,5.92041784090923,8.5031727225227,0,1,"68","PP"
"GSM159169.CEL.gz",6.55969339541308,9.49029051612904,6.3665822824632,8.44559176861876,7.97321437098259,11.0997232584689,9.78763355180785,7.80494736985278,9.53178445124766,6.93186828551266,10.832501600065,9.64191509719397,9.21229309686499,10.3038069999651,10.0615254802692,11.9786293154794,10.3162711745276,11.3755246230097,12.3002205200054,8.8478422640503,8.85674263067278,6.56751990989417,10.0274332581135,8.87038316746482,5.25592153460134,5.48390329152826,8.15356172602149,9.67340786193159,7.99457974331041,9.428467283384,7.22464574727092,9.7622912262617,5.31063475759898,10.0621613510497,6.81967472035816,9.94331812098308,9.44996317551872,8.25104182342203,11.06133824417,5.27145970759197,10.4840244857226,9.7356874459743,9.54270881175604,7.23000437260956,11.4431563516621,6.45974724328411,6.75447763132256,5.54600817043818,5.53447488962567,6.30226220367728,9.92349127216325,10.9656761461688,8.20054501178988,8.76882320587679,9.4948564885666,7.27604516849952,8.67666445861696,9.13793902909808,9.98931657507111,8.45492644556847,11.9435650170315,11.9691468305545,8.44362758156485,10.7468944743352,9.82011060485021,11.5357387836649,10.4665389291551,6.28064219757264,9.52151844207323,11.864804027203,10.2413883336548,9.46387802956509,8.88301507025146,8.78516012122697,8.29300337603341,7.88796661664723,9.25555089816764,6.78121285185802,7.89490318777158,10.106416977225,10.8045225707361,6.26808824277779,9.54807774113413,7.7332341530946,7.8254095816156,6.63649602201538,7.44411309710192,0,1,"303","PP"
"GSM158711.CEL.gz",9.12784272849694,8.78681639944138,4.43838624373388,10.5789829973826,4.90704688327352,12.3797544915687,8.17073852407672,6.06965398888124,5.72230227631039,8.40909482458941,9.2539260737539,10.3458180317063,8.08366276315724,9.42962212479008,9.10162405980946,10.5690421873286,9.3466013499463,14.1593400105114,14.2484140920786,10.7787802541116,11.6682422654719,6.06910996254635,7.00529135715859,10.2997522186509,4.87518721905231,5.11539786589215,8.7198186177306,8.59939378688846,5.09017090596994,11.5806656952113,5.96146580049057,5.73618330375422,5.01045730440545,8.80604755011641,5.94415903063556,9.93096077360452,6.98898376298037,7.92375738353268,12.0977095676869,4.90569506266468,9.98516688088068,9.10713733235513,8.87018004909189,6.55064470361639,10.4046129263114,7.90167884285652,6.47964847781403,6.9715045141471,5.6596394094249,6.22483197623627,6.23220815755206,10.4258185809953,5.42733824090223,8.41435442130828,9.5586659327619,5.73982092997269,10.0913323043831,11.005960484239,6.84806767191773,11.5760299990216,10.8085625175365,8.32862512017753,8.47945711363449,9.94356629855426,9.14787182976997,10.4662754212088,9.39375492949093,4.96876199731895,6.72229969510425,11.2856684077435,7.11460551334602,8.50449339323751,5.74653024374206,5.44678105282524,8.40100898971902,5.7372039918199,5.73733869046802,8.4060101237352,6.06626324942897,7.13473430200989,9.88569014046246,5.47764797181569,11.7096794551789,4.92598502403644,9.78413721052534,9.17426186588882,6.32090152557267,0,0,"5271","GG"
"GSM158717.CEL.gz",8.2694725735348,7.07078476881649,6.94516855512589,9.7357908470317,10.2065436905868,6.30020571954441,11.3752012495081,10.1941266340274,10.4089871880019,9.51950078514471,7.93429729513618,8.16999202467052,5.6244278031029,6.74082689284591,9.44289698739362,8.95768221625389,10.296955439882,12.3458571253996,12.6895769874022,9.84264908147496,11.1316492803608,6.01139737589852,11.5585453163733,10.3941393535346,5.00331700167217,5.05533800052526,10.0552119047481,10.3073812263013,6.54609873703419,11.0614733051012,9.36350147879292,10.6206477082456,5.1949591353674,12.1552029424544,7.93471363141935,8.44794254808085,6.47080139291524,8.0427736579707,11.966457205364,5.08741809559152,8.21975416666194,10.5422318824926,10.5357722338494,5.64014152517053,9.21145774049439,5.89711676603094,8.56346922774538,5.13898905552026,5.25761469373992,5.93790547731147,7.21946242291183,8.97342350501701,10.5548523882109,10.6644108284369,8.95970122130707,5.89888271797828,9.22701758533067,10.9863773229501,9.3623855575734,10.7319007824539,8.46775594368878,6.14750817308648,11.0960892252288,10.966225555429,9.57864091689563,10.9320848160371,8.83112021733602,10.8803115388807,7.46638893090002,11.3363398927676,9.61879024081012,10.8011572930633,8.73509886490547,5.73886405472906,9.38912353137506,8.02726523975703,8.06057812793134,8.56427965448392,6.56274237048663,9.68816899530713,9.47918579199782,5.70506924754289,12.0781551669566,5.03646014919568,10.1309072092814,7.47679144142899,8.18326040971561,0,0,"4362","GG"
"GSM158720.CEL.gz",8.58705080781445,7.95565933975162,4.66408216504373,9.93100512902938,6.1231857530819,8.56659821089958,9.62834739879728,8.77381784803102,9.24269896530487,8.96822574240546,8.46061954755235,8.91613696416043,5.91527470733851,7.10503558500849,7.94133977791584,10.170221708078,9.40730033539498,12.9040672066417,13.1423167253486,10.212281669007,10.9080965655373,6.3878724077644,10.6771164886528,9.91166005061029,5.36416687312754,5.04104208597932,10.0428890706923,10.2254207059812,6.73567565759678,7.47387381590636,9.01891530511955,9.14378016758951,5.30807060361322,11.4360075489032,6.85267313686273,8.66266120042564,8.25244747038327,8.3630129290451,7.62300802149934,5.09155037357627,8.79981111085376,9.36140492264441,9.04572881529841,5.94920078373108,9.8326873213866,5.7334391813335,6.89312926349604,5.0411120448796,5.33751679978182,6.22599438336497,7.45893258367659,10.0672971534768,9.29562665739012,9.92152370710542,8.26971195048549,5.70971784999676,9.46798589885446,10.3771398787042,7.70022700536245,10.7637785262733,9.43044188552819,10.4530899403014,12.8199183636996,10.1905058695281,9.61156328330299,11.0321685626671,8.85070903710138,9.42306080922884,7.22238203913703,10.0287886573425,7.16914067896702,10.9708407383532,6.45311649012507,5.73878385436424,8.92936378643958,6.05567024483456,7.13583818411161,8.54289411726697,6.38347156521733,9.78915065818367,10.1673585463323,5.72265194098444,11.2113453735225,5.44325698741866,9.8727482003008,7.60908928089298,6.20851117647849,0,0,"4308","GG"
